customer_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
CUST12165,47,technician,married,secondary,no,2394,no,yes,unknown,20,jun,61,2,-1,0,unknown,no
CUST12166,37,services,single,primary,no,3715,yes,no,unknown,20,jun,6,17,-1,0,unknown,no
CUST12167,59,housemaid,single,unknown,no,4639,no,no,unknown,20,jun,24,5,-1,0,unknown,no
CUST12168,46,blue-collar,married,secondary,no,2944,no,no,unknown,20,jun,20,5,-1,0,unknown,no
CUST12169,47,technician,married,tertiary,no,2155,no,no,unknown,20,jun,178,3,-1,0,unknown,no
CUST12170,34,blue-collar,married,secondary,no,2926,yes,no,unknown,20,jun,90,25,-1,0,unknown,no
CUST12171,35,blue-collar,single,primary,no,1772,no,no,unknown,20,jun,19,7,-1,0,unknown,no
CUST12172,45,admin.,married,unknown,no,1783,no,no,unknown,20,jun,11,11,-1,0,unknown,no
CUST12173,41,blue-collar,single,unknown,no,387,no,no,unknown,20,jun,114,10,-1,0,unknown,no
CUST12174,49,management,married,tertiary,no,-190,no,no,unknown,20,jun,11,7,-1,0,unknown,no
CUST12175,58,technician,divorced,secondary,no,2270,no,no,unknown,20,jun,24,4,-1,0,unknown,no
CUST12176,39,technician,married,tertiary,no,122,no,no,unknown,20,jun,44,5,-1,0,unknown,no
CUST12177,35,blue-collar,divorced,secondary,yes,-12,no,yes,unknown,20,jun,714,4,-1,0,unknown,no
CUST12178,37,technician,single,tertiary,no,1609,no,yes,unknown,20,jun,10,19,-1,0,unknown,no
CUST12179,43,management,married,primary,no,98,no,no,unknown,20,jun,185,4,-1,0,unknown,no
CUST12180,40,blue-collar,single,primary,no,1,no,no,unknown,20,jun,18,11,-1,0,unknown,no
CUST12181,40,student,married,secondary,no,260,no,no,unknown,20,jun,197,6,-1,0,unknown,no
CUST12182,50,management,married,tertiary,no,0,no,no,unknown,20,jun,26,4,-1,0,unknown,no
CUST12183,40,blue-collar,married,secondary,no,95,no,yes,unknown,20,jun,61,4,-1,0,unknown,no
CUST12184,35,management,married,tertiary,no,2316,no,no,unknown,20,jun,8,3,-1,0,unknown,no
CUST12185,45,blue-collar,married,primary,no,-160,yes,no,unknown,20,jun,15,26,-1,0,unknown,no
CUST12186,42,technician,married,secondary,no,738,no,no,unknown,20,jun,20,3,-1,0,unknown,no
CUST12187,44,unknown,single,unknown,no,1239,no,no,unknown,20,jun,39,4,-1,0,unknown,no
CUST12188,41,student,married,secondary,no,1309,no,no,unknown,20,jun,28,4,-1,0,unknown,no
CUST12189,33,blue-collar,single,secondary,no,45,no,no,unknown,20,jun,13,12,-1,0,unknown,no
CUST12190,30,admin.,married,secondary,no,4,no,no,unknown,20,jun,7,2,-1,0,unknown,no
CUST12191,26,technician,single,secondary,no,1275,yes,no,unknown,20,jun,18,9,-1,0,unknown,no
CUST12192,45,management,single,tertiary,no,1269,no,no,unknown,20,jun,55,7,-1,0,unknown,no
CUST12193,38,services,married,secondary,no,503,no,no,unknown,20,jun,13,4,-1,0,unknown,no
CUST12194,58,admin.,single,secondary,no,247,no,yes,unknown,20,jun,66,6,-1,0,unknown,no
CUST12195,37,services,divorced,secondary,no,523,no,no,unknown,20,jun,35,7,-1,0,unknown,no
CUST12196,25,blue-collar,single,secondary,no,94,yes,yes,unknown,20,jun,22,16,-1,0,unknown,no
CUST12197,47,unemployed,divorced,tertiary,no,780,no,no,unknown,20,jun,447,2,-1,0,unknown,no
CUST12198,52,blue-collar,married,secondary,no,2276,no,no,unknown,20,jun,83,3,-1,0,unknown,no
CUST12199,36,admin.,married,tertiary,no,425,no,no,unknown,20,jun,11,4,-1,0,unknown,no
CUST12200,52,technician,divorced,secondary,no,2816,no,no,unknown,20,jun,492,3,-1,0,unknown,no
CUST12201,45,technician,single,tertiary,no,302,yes,no,unknown,20,jun,36,4,-1,0,unknown,no
CUST12202,56,entrepreneur,married,unknown,no,575,no,no,unknown,20,jun,18,2,-1,0,unknown,no
CUST12203,54,unknown,married,unknown,no,2508,no,no,unknown,20,jun,34,8,-1,0,unknown,no
CUST12204,35,blue-collar,married,secondary,no,344,yes,no,unknown,20,jun,11,18,-1,0,unknown,no
CUST12205,36,technician,married,tertiary,no,-718,yes,no,unknown,20,jun,11,20,-1,0,unknown,no
CUST12206,48,retired,single,primary,no,0,no,no,unknown,20,jun,9,16,-1,0,unknown,no
CUST12207,40,blue-collar,married,primary,no,238,no,no,unknown,20,jun,6,3,-1,0,unknown,no
CUST12208,36,student,single,secondary,no,904,no,no,unknown,20,jun,10,8,-1,0,unknown,no
CUST12209,36,blue-collar,married,secondary,no,873,yes,no,unknown,20,jun,44,3,-1,0,unknown,no
CUST12210,51,management,single,tertiary,no,1348,yes,no,unknown,20,jun,9,19,-1,0,unknown,no
CUST12211,30,management,married,tertiary,no,-250,yes,no,unknown,20,jun,11,6,-1,0,unknown,no
CUST12212,40,admin.,married,secondary,no,67,no,yes,unknown,20,jun,70,5,-1,0,unknown,no
CUST12213,47,blue-collar,divorced,secondary,no,18,yes,no,unknown,20,jun,12,24,-1,0,unknown,no
CUST12214,46,management,divorced,tertiary,no,-49,yes,no,unknown,20,jun,10,23,-1,0,unknown,no
CUST12215,28,blue-collar,single,secondary,no,-267,yes,no,unknown,20,jun,86,4,-1,0,unknown,no
CUST12216,45,technician,married,secondary,no,3492,yes,yes,unknown,20,jun,46,4,-1,0,unknown,no
CUST12217,39,technician,single,tertiary,no,861,no,no,unknown,20,jun,32,5,-1,0,unknown,no
CUST12218,56,unknown,married,unknown,no,778,no,no,unknown,20,jun,32,4,-1,0,unknown,no
CUST12219,60,blue-collar,married,primary,no,1472,no,no,unknown,20,jun,36,4,-1,0,unknown,no
CUST12220,53,blue-collar,married,unknown,no,-491,yes,no,unknown,20,jun,124,4,-1,0,unknown,no
CUST12221,56,retired,married,tertiary,no,5769,no,no,unknown,20,jun,15,3,-1,0,unknown,no
CUST12222,51,self-employed,married,secondary,no,1377,no,no,unknown,20,jun,9,2,-1,0,unknown,no
CUST12223,46,admin.,married,unknown,no,2115,yes,no,unknown,20,jun,10,3,-1,0,unknown,no
CUST12224,45,blue-collar,married,secondary,no,-35,yes,yes,unknown,20,jun,145,24,-1,0,unknown,no
CUST12225,39,technician,married,tertiary,no,-218,no,no,unknown,20,jun,8,13,-1,0,unknown,no
CUST12226,39,technician,single,secondary,no,10236,no,no,unknown,20,jun,10,3,-1,0,unknown,no
CUST12227,45,housemaid,divorced,tertiary,no,2098,no,no,unknown,20,jun,81,3,-1,0,unknown,no
CUST12228,35,blue-collar,married,secondary,no,306,no,no,unknown,20,jun,12,8,-1,0,unknown,no
CUST12229,25,services,single,secondary,no,3856,yes,no,unknown,20,jun,16,28,-1,0,unknown,no
CUST12230,40,unemployed,married,tertiary,no,1558,yes,no,unknown,20,jun,44,15,-1,0,unknown,no
CUST12231,40,blue-collar,married,secondary,no,925,yes,yes,unknown,20,jun,22,8,-1,0,unknown,no
CUST12232,38,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,152,5,-1,0,unknown,no
CUST12233,45,unemployed,married,secondary,no,736,no,no,unknown,20,jun,13,2,-1,0,unknown,no
CUST12234,47,services,married,secondary,no,0,no,yes,unknown,20,jun,51,2,-1,0,unknown,no
CUST12235,57,retired,married,secondary,no,274,no,yes,unknown,20,jun,41,3,-1,0,unknown,no
CUST12236,35,services,divorced,secondary,no,1529,no,no,unknown,20,jun,20,5,-1,0,unknown,no
CUST12237,47,management,married,tertiary,no,866,no,no,unknown,20,jun,7,7,-1,0,unknown,no
CUST12238,57,retired,married,secondary,no,573,no,no,unknown,20,jun,53,11,-1,0,unknown,no
CUST12239,48,admin.,married,primary,no,607,no,no,unknown,20,jun,29,2,-1,0,unknown,no
CUST12240,42,management,married,tertiary,no,-1613,yes,no,unknown,20,jun,9,18,-1,0,unknown,no
CUST12241,44,blue-collar,married,primary,no,2657,yes,no,unknown,20,jun,202,2,-1,0,unknown,no
CUST12242,36,blue-collar,divorced,secondary,no,1237,yes,no,unknown,20,jun,310,2,-1,0,unknown,no
CUST12243,41,services,single,secondary,no,0,no,no,unknown,20,jun,204,2,-1,0,unknown,no
CUST12244,60,self-employed,married,secondary,no,17339,no,no,unknown,20,jun,50,11,-1,0,unknown,no
CUST12245,49,unknown,married,secondary,no,4846,no,no,unknown,20,jun,638,9,-1,0,unknown,no
CUST12246,45,self-employed,single,primary,no,112,no,no,unknown,20,jun,298,4,-1,0,unknown,no
CUST12247,36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,988,4,-1,0,unknown,yes
CUST12248,29,blue-collar,married,secondary,no,1661,yes,no,unknown,23,jun,123,2,-1,0,unknown,no
CUST12249,27,blue-collar,single,secondary,yes,-27,no,no,unknown,23,jun,498,2,-1,0,unknown,yes
CUST12250,26,admin.,single,primary,no,-122,yes,no,unknown,23,jun,670,3,-1,0,unknown,yes
CUST12251,26,blue-collar,married,secondary,no,490,yes,no,unknown,23,jun,82,5,-1,0,unknown,no
CUST12252,22,technician,single,secondary,no,4659,yes,no,unknown,23,jun,53,4,-1,0,unknown,no
CUST12253,25,blue-collar,single,secondary,no,-350,yes,no,unknown,23,jun,95,3,-1,0,unknown,no
CUST12254,29,blue-collar,single,secondary,yes,-580,yes,no,unknown,23,jun,123,2,-1,0,unknown,no
CUST12255,58,unemployed,divorced,secondary,no,0,no,no,unknown,23,jun,598,2,-1,0,unknown,no
CUST12256,56,blue-collar,divorced,unknown,no,1363,no,no,unknown,23,jun,54,3,-1,0,unknown,no
CUST12257,55,technician,married,secondary,no,77,yes,no,unknown,23,jun,364,2,-1,0,unknown,no
CUST12258,55,retired,divorced,primary,no,1420,no,no,unknown,23,jun,655,4,-1,0,unknown,no
CUST12259,47,management,married,tertiary,no,2716,no,no,unknown,23,jun,339,4,-1,0,unknown,no
CUST12260,43,management,married,tertiary,no,149,yes,no,unknown,23,jun,662,2,-1,0,unknown,yes
CUST12261,46,services,married,secondary,no,1400,no,no,unknown,23,jun,25,2,-1,0,unknown,no
CUST12262,48,management,single,tertiary,no,940,no,no,unknown,23,jun,216,3,-1,0,unknown,no
CUST12263,40,management,married,tertiary,yes,-1036,yes,yes,unknown,23,jun,41,2,-1,0,unknown,no
CUST12264,34,technician,married,secondary,no,1,yes,no,unknown,24,jun,165,5,-1,0,unknown,no
CUST12265,42,self-employed,divorced,tertiary,no,360,yes,no,unknown,24,jun,110,5,-1,0,unknown,no
CUST12266,33,blue-collar,single,tertiary,no,350,yes,no,unknown,24,jun,137,5,-1,0,unknown,no
CUST12267,36,management,divorced,tertiary,yes,20,no,yes,unknown,24,jun,62,5,-1,0,unknown,no
CUST12268,55,management,married,tertiary,no,5804,no,no,unknown,24,jun,56,3,-1,0,unknown,no
CUST12269,42,housemaid,married,secondary,no,341,no,no,unknown,24,jun,790,3,-1,0,unknown,no
CUST12270,36,blue-collar,married,secondary,no,56,no,no,unknown,24,jun,481,6,-1,0,unknown,no
CUST12271,60,management,married,unknown,no,1046,yes,no,unknown,24,jun,32,3,-1,0,unknown,no
CUST12272,44,management,married,primary,no,107,no,no,unknown,24,jun,183,3,-1,0,unknown,no
CUST12273,48,blue-collar,single,secondary,no,2288,no,no,unknown,24,jun,114,4,-1,0,unknown,no
CUST12274,50,admin.,single,secondary,no,1318,no,yes,unknown,24,jun,146,3,-1,0,unknown,no
CUST12275,42,housemaid,married,primary,no,1343,yes,no,unknown,24,jun,404,3,-1,0,unknown,no
CUST12276,25,blue-collar,single,primary,no,52,yes,no,unknown,24,jun,528,2,-1,0,unknown,yes
CUST12277,31,technician,married,tertiary,no,1197,yes,no,unknown,24,jun,351,3,-1,0,unknown,no
CUST12278,53,housemaid,married,primary,no,0,no,no,unknown,24,jun,51,8,-1,0,unknown,no
CUST12279,53,blue-collar,married,secondary,no,3815,no,no,unknown,24,jun,237,3,-1,0,unknown,no
CUST12280,35,admin.,married,secondary,no,8652,yes,no,unknown,24,jun,103,6,-1,0,unknown,no
CUST12281,53,blue-collar,married,secondary,no,21522,no,no,unknown,24,jun,146,4,-1,0,unknown,no
CUST12282,25,entrepreneur,single,tertiary,no,0,no,no,unknown,25,jun,347,1,-1,0,unknown,no
CUST12283,29,blue-collar,married,secondary,no,214,yes,yes,unknown,25,jun,372,5,-1,0,unknown,no
CUST12284,57,technician,single,tertiary,no,711,no,no,unknown,25,jun,411,1,-1,0,unknown,no
CUST12285,49,housemaid,married,primary,no,57,no,yes,unknown,25,jun,151,1,-1,0,unknown,no
CUST12286,59,technician,married,tertiary,no,-91,no,no,unknown,25,jun,157,1,-1,0,unknown,no
CUST12287,50,blue-collar,married,secondary,no,-253,no,no,unknown,25,jun,43,1,-1,0,unknown,no
CUST12288,46,services,married,secondary,no,25,no,yes,unknown,25,jun,167,2,-1,0,unknown,no
CUST12289,50,management,married,tertiary,no,-94,no,yes,unknown,25,jun,75,1,-1,0,unknown,no
CUST12290,58,blue-collar,married,secondary,no,2592,yes,no,unknown,25,jun,249,1,-1,0,unknown,no
CUST12291,34,technician,married,secondary,no,1,no,yes,unknown,25,jun,53,1,-1,0,unknown,no
CUST12292,47,retired,married,primary,no,-468,no,yes,unknown,25,jun,268,1,-1,0,unknown,no
CUST12293,57,retired,married,primary,no,37,no,no,unknown,25,jun,259,2,-1,0,unknown,no
CUST12294,51,services,married,secondary,no,-1136,no,yes,unknown,25,jun,155,1,-1,0,unknown,no
CUST12295,34,admin.,single,secondary,no,1,no,no,unknown,25,jun,247,1,-1,0,unknown,no
CUST12296,47,technician,married,secondary,no,80,no,yes,unknown,25,jun,100,1,-1,0,unknown,no
CUST12297,42,self-employed,married,tertiary,no,-266,no,yes,unknown,25,jun,322,1,-1,0,unknown,no
CUST12298,39,services,divorced,secondary,no,0,yes,yes,unknown,25,jun,93,2,-1,0,unknown,no
CUST12299,47,services,married,secondary,no,-835,yes,yes,unknown,25,jun,231,1,-1,0,unknown,no
CUST12300,46,technician,divorced,secondary,no,129,no,no,unknown,25,jun,75,2,-1,0,unknown,no
CUST12301,58,blue-collar,divorced,secondary,no,314,no,no,unknown,25,jun,67,2,-1,0,unknown,no
CUST12302,42,technician,single,secondary,no,-15,no,no,unknown,25,jun,71,1,-1,0,unknown,no
CUST12303,56,housemaid,married,secondary,no,594,yes,yes,unknown,25,jun,151,1,-1,0,unknown,no
CUST12304,40,blue-collar,divorced,unknown,no,0,no,yes,unknown,25,jun,91,2,-1,0,unknown,no
CUST12305,31,unemployed,married,secondary,no,3242,no,no,unknown,25,jun,292,2,-1,0,unknown,no
CUST12306,29,blue-collar,divorced,secondary,no,0,yes,no,unknown,25,jun,281,3,-1,0,unknown,no
CUST12307,42,management,single,tertiary,no,433,yes,no,unknown,25,jun,375,2,-1,0,unknown,no
CUST12308,43,blue-collar,married,primary,no,720,no,no,unknown,25,jun,168,8,-1,0,unknown,no
CUST12309,38,services,married,secondary,no,-140,no,no,unknown,25,jun,456,3,-1,0,unknown,no
CUST12310,45,admin.,married,secondary,no,400,yes,yes,unknown,25,jun,103,5,-1,0,unknown,no
CUST12311,41,blue-collar,married,primary,no,381,no,no,unknown,25,jun,305,4,-1,0,unknown,no
CUST12312,29,management,single,tertiary,no,42,yes,no,unknown,26,jun,91,4,-1,0,unknown,no
CUST12313,47,blue-collar,divorced,secondary,yes,0,no,yes,unknown,26,jun,622,3,-1,0,unknown,no
CUST12314,37,self-employed,single,tertiary,no,3759,no,no,unknown,26,jun,650,2,-1,0,unknown,no
CUST12315,40,technician,married,secondary,no,0,no,yes,unknown,26,jun,178,2,-1,0,unknown,no
CUST12316,34,unemployed,married,secondary,no,0,no,yes,unknown,26,jun,465,2,-1,0,unknown,no
CUST12317,50,admin.,married,secondary,no,0,yes,yes,unknown,26,jun,626,2,-1,0,unknown,no
CUST12318,36,blue-collar,married,secondary,no,74,yes,no,unknown,26,jun,322,2,-1,0,unknown,no
CUST12319,32,admin.,married,secondary,no,159,no,yes,unknown,26,jun,177,1,-1,0,unknown,no
CUST12320,27,blue-collar,married,tertiary,no,335,yes,no,unknown,26,jun,519,3,-1,0,unknown,yes
CUST12321,32,admin.,single,tertiary,no,328,yes,yes,unknown,26,jun,271,1,-1,0,unknown,no
CUST12322,60,retired,divorced,tertiary,no,1349,no,yes,unknown,26,jun,198,2,-1,0,unknown,no
CUST12323,30,technician,married,tertiary,no,526,yes,yes,unknown,26,jun,677,3,-1,0,unknown,yes
CUST12324,52,services,married,secondary,no,-1,no,yes,unknown,26,jun,138,3,-1,0,unknown,no
CUST12325,57,self-employed,married,secondary,no,35,no,yes,unknown,26,jun,215,3,-1,0,unknown,no
CUST12326,48,blue-collar,married,secondary,no,341,yes,yes,unknown,26,jun,251,3,-1,0,unknown,no
CUST12327,28,blue-collar,married,primary,no,702,yes,no,unknown,26,jun,318,2,-1,0,unknown,no
CUST12328,49,technician,divorced,secondary,no,-53,yes,yes,unknown,26,jun,253,1,-1,0,unknown,no
CUST12329,43,services,divorced,tertiary,no,2279,no,yes,unknown,26,jun,344,1,-1,0,unknown,no
CUST12330,28,management,single,tertiary,no,282,yes,no,unknown,26,jun,301,4,-1,0,unknown,no
CUST12331,44,technician,married,secondary,no,-153,no,yes,unknown,26,jun,197,1,-1,0,unknown,no
CUST12332,36,blue-collar,married,secondary,no,2103,no,yes,unknown,26,jun,71,1,-1,0,unknown,no
CUST12333,42,blue-collar,married,secondary,no,160,yes,yes,unknown,26,jun,190,1,-1,0,unknown,no
CUST12334,52,admin.,married,secondary,no,192,no,yes,unknown,26,jun,93,1,-1,0,unknown,no
CUST12335,30,services,single,secondary,no,1881,no,yes,unknown,26,jun,29,1,-1,0,unknown,no
CUST12336,54,services,single,secondary,no,8289,no,no,unknown,26,jun,133,2,-1,0,unknown,no
CUST12337,46,technician,married,tertiary,no,157,no,no,unknown,26,jun,150,1,-1,0,unknown,no
CUST12338,22,blue-collar,married,secondary,no,-295,yes,no,unknown,26,jun,150,2,-1,0,unknown,no
CUST12339,41,admin.,divorced,secondary,no,303,no,no,unknown,26,jun,182,2,-1,0,unknown,no
CUST12340,36,blue-collar,single,primary,no,367,no,no,unknown,26,jun,277,1,-1,0,unknown,no
CUST12341,28,blue-collar,married,secondary,no,196,yes,no,unknown,26,jun,176,7,-1,0,unknown,no
CUST12342,25,admin.,single,secondary,no,681,yes,no,unknown,26,jun,105,3,-1,0,unknown,no
CUST12343,51,services,married,secondary,no,0,no,yes,unknown,26,jun,565,3,-1,0,unknown,no
CUST12344,45,blue-collar,married,primary,no,71,no,no,unknown,26,jun,138,2,-1,0,unknown,no
CUST12345,26,technician,single,secondary,no,-266,no,yes,unknown,26,jun,667,3,-1,0,unknown,no
CUST12346,55,housemaid,married,primary,no,43,no,yes,unknown,26,jun,464,3,-1,0,unknown,no
CUST12347,28,admin.,single,secondary,no,-7,no,yes,unknown,26,jun,3183,2,-1,0,unknown,yes
CUST12348,32,blue-collar,single,secondary,yes,130,no,no,unknown,26,jun,406,2,-1,0,unknown,no
CUST12349,35,management,married,tertiary,no,24,yes,no,unknown,26,jun,243,2,-1,0,unknown,no
CUST12350,40,blue-collar,married,secondary,no,72,yes,no,unknown,26,jun,110,3,-1,0,unknown,no
CUST12351,55,admin.,married,secondary,no,6207,yes,no,unknown,26,jun,113,5,-1,0,unknown,no
CUST12352,55,entrepreneur,married,tertiary,no,625,no,no,unknown,26,jun,48,4,-1,0,unknown,no
CUST12353,47,self-employed,married,secondary,no,0,no,no,unknown,26,jun,174,8,-1,0,unknown,no
CUST12354,35,self-employed,single,tertiary,no,4294,no,no,unknown,26,jun,529,4,-1,0,unknown,no
CUST12355,25,blue-collar,single,primary,no,6100,yes,no,unknown,26,jun,45,2,-1,0,unknown,no
CUST12356,34,blue-collar,married,primary,no,5299,yes,no,unknown,26,jun,75,5,-1,0,unknown,no
CUST12357,27,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,6,-1,0,unknown,yes
CUST12358,32,admin.,married,secondary,no,187,no,yes,unknown,27,jun,381,3,-1,0,unknown,no
CUST12359,32,admin.,divorced,secondary,no,-241,no,yes,unknown,27,jun,856,2,-1,0,unknown,yes
CUST12360,47,services,married,secondary,no,1160,yes,no,unknown,27,jun,59,4,-1,0,unknown,no
CUST12361,44,services,married,secondary,no,-618,no,yes,unknown,27,jun,198,2,-1,0,unknown,no
CUST12362,27,technician,married,secondary,no,594,yes,no,unknown,27,jun,433,4,-1,0,unknown,no
CUST12363,53,services,married,primary,no,931,no,no,unknown,27,jun,159,2,-1,0,unknown,no
CUST12364,30,services,single,secondary,no,1487,no,yes,unknown,27,jun,207,3,-1,0,unknown,no
CUST12365,32,blue-collar,divorced,unknown,no,291,yes,yes,unknown,27,jun,120,6,-1,0,unknown,no
CUST12366,29,technician,married,tertiary,no,-722,no,yes,unknown,27,jun,121,4,-1,0,unknown,no
CUST12367,57,retired,married,secondary,no,-418,no,yes,unknown,27,jun,95,1,-1,0,unknown,no
CUST12368,30,blue-collar,married,primary,no,62,no,no,unknown,27,jun,213,1,-1,0,unknown,no
CUST12369,32,housemaid,married,primary,no,7,no,yes,unknown,27,jun,110,1,-1,0,unknown,no
CUST12370,53,retired,married,primary,no,0,no,yes,unknown,27,jun,747,1,-1,0,unknown,no
CUST12371,26,blue-collar,married,secondary,no,1128,yes,yes,unknown,27,jun,111,3,-1,0,unknown,no
CUST12372,21,blue-collar,single,secondary,no,820,yes,no,unknown,27,jun,302,2,-1,0,unknown,no
CUST12373,43,management,married,tertiary,no,544,yes,no,unknown,27,jun,154,6,-1,0,unknown,no
CUST12374,57,housemaid,married,primary,no,85,no,no,unknown,27,jun,194,1,-1,0,unknown,no
CUST12375,50,management,married,tertiary,no,877,no,yes,unknown,27,jun,181,1,-1,0,unknown,no
CUST12376,55,retired,married,primary,no,2,no,no,unknown,27,jun,392,4,-1,0,unknown,no
CUST12377,58,services,married,primary,no,65,no,no,unknown,27,jun,162,1,-1,0,unknown,no
CUST12378,25,blue-collar,single,unknown,no,373,yes,no,unknown,27,jun,634,2,-1,0,unknown,no
CUST12379,57,blue-collar,married,primary,no,-238,no,no,unknown,27,jun,79,1,-1,0,unknown,no
CUST12380,30,blue-collar,married,secondary,no,1131,yes,yes,unknown,27,jun,148,5,-1,0,unknown,no
CUST12381,39,technician,married,secondary,no,0,no,yes,unknown,27,jun,103,1,-1,0,unknown,no
CUST12382,55,retired,single,primary,no,700,no,yes,unknown,27,jun,141,1,-1,0,unknown,no
CUST12383,56,management,married,tertiary,no,382,no,no,unknown,27,jun,244,2,-1,0,unknown,no
CUST12384,33,blue-collar,single,primary,no,837,yes,no,unknown,27,jun,250,8,-1,0,unknown,no
CUST12385,54,technician,divorced,secondary,no,255,yes,no,unknown,27,jun,140,2,-1,0,unknown,no
CUST12386,49,technician,married,secondary,yes,-1680,yes,yes,unknown,27,jun,92,4,-1,0,unknown,no
CUST12387,28,services,married,secondary,no,4,yes,no,unknown,27,jun,133,5,-1,0,unknown,no
CUST12388,46,entrepreneur,married,secondary,no,4,yes,yes,unknown,27,jun,216,1,-1,0,unknown,no
CUST12389,51,blue-collar,married,tertiary,no,84,no,yes,unknown,27,jun,269,1,-1,0,unknown,no
CUST12390,42,admin.,divorced,secondary,no,23,no,yes,unknown,27,jun,397,1,-1,0,unknown,no
CUST12391,60,retired,divorced,primary,no,95,no,yes,unknown,27,jun,244,1,-1,0,unknown,no
CUST12392,31,blue-collar,married,primary,no,-423,yes,yes,unknown,27,jun,135,2,-1,0,unknown,no
CUST12393,34,technician,married,secondary,no,2019,yes,yes,unknown,27,jun,102,1,-1,0,unknown,no
CUST12394,29,admin.,single,secondary,no,11,no,no,unknown,27,jun,326,1,-1,0,unknown,no
CUST12395,51,services,married,secondary,no,144,no,yes,unknown,27,jun,153,2,-1,0,unknown,no
CUST12396,60,retired,married,secondary,no,78,no,yes,unknown,27,jun,151,2,-1,0,unknown,no
CUST12397,60,blue-collar,married,primary,no,109,no,no,unknown,27,jun,349,5,-1,0,unknown,no
CUST12398,56,blue-collar,married,primary,no,0,no,no,unknown,27,jun,291,2,-1,0,unknown,no
CUST12399,52,blue-collar,single,secondary,no,2430,yes,yes,unknown,27,jun,185,3,-1,0,unknown,no
CUST12400,41,admin.,divorced,secondary,no,2970,no,yes,unknown,27,jun,169,2,-1,0,unknown,no
CUST12401,24,services,single,secondary,no,11,yes,no,unknown,27,jun,114,4,-1,0,unknown,no
CUST12402,55,blue-collar,married,primary,no,-79,no,yes,unknown,27,jun,293,3,-1,0,unknown,no
CUST12403,34,admin.,single,secondary,no,-478,yes,yes,unknown,27,jun,111,4,-1,0,unknown,no
CUST12404,36,technician,married,secondary,no,283,yes,yes,unknown,27,jun,56,2,-1,0,unknown,no
CUST12405,34,technician,divorced,secondary,no,89,yes,no,unknown,27,jun,101,5,-1,0,unknown,no
CUST12406,24,management,single,secondary,no,653,yes,no,unknown,27,jun,247,3,-1,0,unknown,no
CUST12407,37,management,married,tertiary,no,597,no,yes,unknown,30,jun,96,3,-1,0,unknown,no
CUST12408,40,technician,married,secondary,no,59,yes,no,unknown,30,jun,322,3,-1,0,unknown,no
CUST12409,39,services,married,primary,no,324,yes,no,unknown,30,jun,182,4,-1,0,unknown,no
CUST12410,34,entrepreneur,married,secondary,yes,-868,yes,no,unknown,30,jun,198,2,-1,0,unknown,no
CUST12411,52,management,married,primary,no,798,yes,no,unknown,30,jun,123,2,-1,0,unknown,no
CUST12412,56,entrepreneur,married,tertiary,no,-65,yes,no,unknown,30,jun,45,2,-1,0,unknown,no
CUST12413,27,services,married,secondary,no,511,yes,no,unknown,30,jun,85,5,-1,0,unknown,no
CUST12414,41,blue-collar,married,primary,no,509,yes,no,unknown,30,jun,146,3,-1,0,unknown,no
CUST12415,36,management,single,tertiary,no,2239,yes,yes,unknown,30,jun,93,3,-1,0,unknown,no
CUST12416,49,admin.,divorced,secondary,no,2169,yes,no,unknown,30,jun,54,3,-1,0,unknown,no
CUST12417,26,services,single,secondary,no,-72,yes,no,unknown,30,jun,82,9,-1,0,unknown,no
CUST12418,42,blue-collar,divorced,primary,no,145,no,yes,unknown,30,jun,27,3,-1,0,unknown,no
CUST12419,51,blue-collar,married,primary,no,-101,yes,yes,unknown,30,jun,60,3,-1,0,unknown,no
CUST12420,37,technician,divorced,secondary,no,1309,no,yes,unknown,30,jun,124,2,-1,0,unknown,no
CUST12421,49,admin.,married,secondary,no,12,no,no,unknown,30,jun,217,2,-1,0,unknown,no
CUST12422,50,blue-collar,married,secondary,no,3988,no,no,unknown,30,jun,165,4,-1,0,unknown,no
CUST12423,28,self-employed,single,secondary,no,-395,yes,no,unknown,30,jun,141,4,-1,0,unknown,no
CUST12424,35,technician,married,tertiary,no,1526,yes,no,unknown,30,jun,138,4,-1,0,unknown,no
CUST12425,47,blue-collar,married,secondary,no,323,no,no,unknown,30,jun,385,1,-1,0,unknown,no
CUST12426,33,services,married,secondary,no,740,no,yes,unknown,30,jun,266,3,-1,0,unknown,no
CUST12427,45,entrepreneur,married,secondary,yes,624,no,yes,unknown,30,jun,50,1,-1,0,unknown,no
CUST12428,38,blue-collar,single,primary,no,116,no,yes,unknown,30,jun,203,1,-1,0,unknown,no
CUST12429,34,blue-collar,married,secondary,no,0,yes,no,unknown,30,jun,780,3,-1,0,unknown,no
CUST12430,49,blue-collar,married,primary,no,230,no,yes,unknown,30,jun,176,1,-1,0,unknown,no
CUST12431,37,self-employed,married,tertiary,no,0,no,yes,unknown,30,jun,202,1,-1,0,unknown,no
CUST12432,45,admin.,single,secondary,no,-342,no,yes,unknown,30,jun,158,1,-1,0,unknown,no
CUST12433,44,admin.,married,secondary,yes,0,no,yes,unknown,30,jun,76,3,-1,0,unknown,no
